B,repeat,stream_index,k,start_minus_fire,end_minus_fire,t_iter_observed,injection_ttft
8,2,6,58,0.032288916991092265,0.11450676491949707,0.08221784792840481,0.9371911899652332
8,2,6,59,0.11450676491949707,0.2125631219241768,0.09805635700467974,0.9371911899652332
8,2,6,60,0.2125631219241768,0.31615827896166593,0.10359515703748912,0.9371911899652332
8,2,6,61,0.31615827896166593,0.42624980898108333,0.1100915300194174,0.9371911899652332
8,2,6,62,0.42624980898108333,0.5407154699787498,0.11446566099766642,0.9371911899652332
8,2,6,63,0.5407154699787498,0.6628998370142654,0.1221843670355156,0.9371911899652332
8,2,6,64,0.6628998370142654,0.7927853509318084,0.129885513917543,0.9371911899652332
8,2,6,65,0.7927853509318084,0.9359156920108944,0.14313034107908607,0.9371911899652332
8,2,6,66,0.9359156920108944,0.9381389690097421,0.002223276998847723,0.9371911899652332
8,2,7,54,-0.006684250081889331,0.007058714982122183,0.013742965064011514,0.9371911899652332
8,2,7,55,0.007058714982122183,0.016592958942055702,0.00953424395993352,0.9371911899652332
8,2,7,56,0.016592958942055702,0.032416476984508336,0.015823518042452633,0.9371911899652332
8,2,7,57,0.032416476984508336,0.11466035398188978,0.08224387699738145,0.9371911899652332
8,2,7,58,0.11466035398188978,0.2127062239451334,0.0980458699632436,0.9371911899652332
8,2,7,59,0.2127062239451334,0.3163576249498874,0.103651401004754,0.9371911899652332
8,2,7,60,0.3163576249498874,0.42640313296578825,0.11004550801590085,0.9371911899652332
8,2,7,61,0.42640313296578825,0.5408562009688467,0.11445306800305843,0.9371911899652332
8,2,7,62,0.5408562009688467,0.6630482929758728,0.12219209200702608,0.9371911899652332
8,2,7,63,0.6630482929758728,0.7929284139536321,0.12988012097775936,0.9371911899652332
8,2,7,64,0.7929284139536321,0.9361833209404722,0.14325490698684007,0.9371911899652332
8,2,7,65,0.9361833209404722,0.9383054620120674,0.0021221410715952516,0.9371911899652332
16,0,0,25,-0.008035316946916282,0.004588037030771375,0.012623353977687657,0.9464416130213067
16,0,0,26,0.004588037030771375,0.01636687107384205,0.011778834043070674,0.9464416130213067
16,0,0,27,0.01636687107384205,0.031349227065220475,0.014982355991378427,0.9464416130213067
16,0,0,28,0.031349227065220475,0.11787346506025642,0.08652423799503595,0.9464416130213067
16,0,0,29,0.11787346506025642,0.21892484999261796,0.10105138493236154,0.9464416130213067
16,0,0,30,0.21892484999261796,0.323035423993133,0.10411057400051504,0.9464416130213067
16,0,0,31,0.323035423993133,0.434072433039546,0.111037009046413,0.9464416130213067
16,0,0,32,0.434072433039546,0.5496400890406221,0.1155676560010761,0.9464416130213067
16,0,0,33,0.5496400890406221,0.672460108064115,0.12282001902349293,0.9464416130213067
16,0,0,34,0.672460108064115,0.8189440090209246,0.14648390095680952,0.9464416130213067
16,0,0,35,0.8189440090209246,0.9439744510455057,0.12503044202458113,0.9464416130213067
16,0,0,36,0.9439744510455057,0.9478147230111063,0.00384027196560055,0.9464416130213067
16,0,1,22,-0.007991323014721274,0.004712881054729223,0.012704204069450498,0.9464416130213067
16,0,1,23,0.004712881054729223,0.01649479696061462,0.011781915905885398,0.9464416130213067
